t,s,attack_dos,x,y,xd,yd,x_dos,y_dos,mode,v_out,w_out
1.4500000000000002,0.028571509040176864,0,-2.275000000000005,1.0,-2.299999436718762,1.0,-2.275000000000005,1.0,main,0.15,0.0
1.5,0.029642913469827212,0,-2.267500000000005,1.0,-2.2924996057112104,1.0,-2.267500000000005,1.0,main,0.15,0.0
1.55,0.030714325133652978,0,-2.260000000000005,1.0,-2.2849997240644297,1.0,-2.260000000000005,1.0,main,0.15,0.0
1.6,0.03178574187608317,0,-2.2525000000000053,1.0,-2.2774998068674184,1.0,-2.2525000000000053,1.0,main,0.15,0.0
1.6500000000000001,0.03285716215885483,0,-2.2450000000000054,1.0,-2.2699998648880166,1.0,-2.2450000000000054,1.0,main,0.15,0.0
1.7000000000000002,0.03392858493454714,0,-2.2375000000000056,1.0,-2.2624999054581707,1.0,-2.2375000000000056,1.0,main,0.15,0.0
1.75,0.03500000944060228,0,-2.2300000000000058,1.0,-2.2549999339157845,1.0,-2.2300000000000058,1.0,main,0.15,0.0
1.8,0.036071435172593036,0,-2.222500000000006,1.0,-2.2474999537918494,1.0,-2.222500000000006,1.0,main,0.15,0.0
1.85,0.03714286176273872,0,-2.215000000000006,1.0,-2.2399999676608298,1.0,-2.215000000000006,1.0,main,0.15,0.0
1.9000000000000001,0.03821428893891122,0,-2.2075000000000062,1.0,-2.232499977427622,1.0,-2.2075000000000062,1.0,main,0.15,0.0
1.9500000000000002,0.03928571653998412,0,-2.2000000000000064,1.0,-2.224999984220112,1.0,-2.2000000000000064,1.0,main,0.15,0.0
2.0,0.04035714442380567,0,-2.1925000000000066,1.0,-2.217499989033361,1.0,-2.1925000000000066,1.0,main,0.15,0.0
2.0500000000000003,0.04142857252023291,0,-2.1850000000000067,1.0,-2.2099999923583704,1.0,-2.1850000000000067,1.0,main,0.15,0.0
2.1,0.0425000007508025,0,-2.177500000000007,1.0,-2.2024999947443833,1.0,-2.177500000000007,1.0,main,0.15,0.0
2.15,0.04357142908995337,0,-2.170000000000007,1.0,-2.1949999963703277,1.0,-2.170000000000007,1.0,main,0.15,0.0
2.2,0.044642857505111135,0,-2.162500000000007,1.0,-2.187499997464223,1.0,-2.162500000000007,1.0,main,0.15,0.0
2.25,0.04571428595879209,0,-2.1550000000000074,1.0,-2.179999998288456,1.0,-2.1550000000000074,1.0,main,0.15,0.0
2.3000000000000003,0.046785714454120914,0,-2.1475000000000075,1.0,-2.1724999988211544,1.0,-2.1475000000000075,1.0,main,0.15,0.0
2.35,0.047857142963921614,0,-2.1400000000000077,1.0,-2.1649999992525495,1.0,-2.1400000000000077,1.0,main,0.15,0.0
2.4000000000000004,0.04892857149853425,0,-2.132500000000008,1.0,-2.1574999995102613,1.0,-2.132500000000008,1.0,main,0.15,0.0
2.45,0.050000000035833624,0,-2.125000000000008,1.0,-2.1499999997491654,1.0,-2.125000000000008,1.0,main,0.15,0.0
2.5,0.051071428589695336,0,-2.117500000000008,1.0,-2.1424999998721335,1.0,-2.117500000000008,1.0,main,0.15,0.0
2.5500000000000003,0.05214285715515069,0,-2.1100000000000083,1.0,-2.134999999913946,1.0,-2.1100000000000083,1.0,main,0.15,0.0
2.6,0.053214285714039966,0,-2.1025000000000085,1.0,-2.1275000000017212,1.0,-2.1025000000000085,1.0,main,0.15,0.0
2.6500000000000004,0.05428571428301461,0,-2.0950000000000086,1.0,-2.1200000000188988,1.0,-2.0950000000000086,1.0,main,0.15,0.0
2.7,0.05535714284436738,0,-2.087500000000009,1.0,-2.1125000000894296,1.0,-2.087500000000009,1.0,main,0.15,0.0
2.75,0.05642857141506648,0,-2.080000000000009,1.0,-2.105000000094536,1.0,-2.080000000000009,1.0,main,0.15,0.0
2.8000000000000003,0.057499999977626365,0,-2.072500000000009,1.0,-2.0975000001566166,1.0,-2.072500000000009,1.0,main,0.15,0.0
2.85,0.05857142854917044,0,-2.0650000000000093,1.0,-2.0900000001558077,1.0,-2.0650000000000093,1.0,main,0.15,0.0
2.9000000000000004,0.05964285712700345,0,-2.0575000000000094,1.0,-2.082500000110977,1.0,-2.0575000000000094,1.0,main,0.15,0.0
2.95,0.06071428569455708,0,-2.0500000000000096,1.0,-2.0750000001381017,1.0,-2.0500000000000096,1.0,main,0.15,0.0
3.0,0.06178571426959677,0,-2.0425000000000098,1.0,-2.067500000112824,1.0,-2.0425000000000098,1.0,main,0.15,0.0
3.0500000000000003,0.06285714283519507,0,-2.03500000000001,1.0,-2.060000000153636,1.0,-2.03500000000001,1.0,main,0.15,0.0
3.1,0.06392857140886604,0,-2.02750000000001,1.0,-2.052500000137939,1.0,-2.02750000000001,1.0,main,0.15,0.0
3.1500000000000004,0.06499999997350625,0,-2.0200000000000102,1.0,-2.045000000185458,1.0,-2.0200000000000102,1.0,main,0.15,0.0
3.2,0.06607142854650655,0,-2.0125000000000104,1.0,-2.0375000001744556,1.0,-2.0125000000000104,1.0,main,0.15,0.0
3.25,0.0671428571253589,0,-2.0050000000000106,1.0,-2.030000000122489,1.0,-2.0050000000000106,1.0,main,0.15,0.0
3.3000000000000003,0.06821428569362607,0,-1.9975000000000105,1.0,-2.022500000144619,1.0,-1.9975000000000105,1.0,main,0.15,0.0
3.35,0.06928571426916526,0,-1.9900000000000104,1.0,-2.015000000115845,1.0,-1.9900000000000104,1.0,main,0.15,0.0
3.4000000000000004,0.07035714283511323,0,-1.9825000000000104,1.0,-2.0075000001542085,1.0,-1.9825000000000104,1.0,main,0.15,0.0
3.45,0.07142857140902896,0,-1.9750000000000103,1.0,-2.000000000136799,1.0,-1.9750000000000103,1.0,main,0.15,0.0
3.5,0.0724999999738405,0,-1.9675000000000102,1.0,-1.992500000183118,1.0,-1.9675000000000102,1.0,main,0.15,0.0
3.5500000000000003,0.07357142854696075,0,-1.9600000000000102,1.0,-1.9850000001712762,1.0,-1.9600000000000102,1.0,main,0.15,0.0
3.6,0.07464285711121546,0,-1.9525000000000101,1.0,-1.977500000221493,1.0,-1.9525000000000101,1.0,main,0.15,0.0
3.6500000000000004,0.07571428568394592,0,-1.94500000000001,1.0,-1.97000000021238,1.0,-1.94500000000001,1.0,main,0.15,0.0
3.7,0.0767857142626094,0,-1.93750000000001,1.0,-1.9625000001617359,1.0,-1.93750000000001,1.0,main,0.15,0.0
3.75,0.07785714283074437,0,-1.93000000000001,1.0,-1.955000000184791,1.0,-1.93000000000001,1.0,main,0.15,0.0
